Course Name,Course Code,Course ID,Academic Term,Class,Class ID,Section,Section ID,Core Code,Core Text,Primary Instructor Formatted Name,Primary Instructor Link Blue Id,Course Section,Assignment Name,Assignment ID,Due Date,Has Submissions
"GEN100-010: Issues In Ag, Food And Environment (Fall 2019)",GEN100-010,1952530,Fall 2019,GEN 100,98008488,Section 010,97315911,CCC,"Community, Culture and Citizenship in US",Brett  Wolff,BAWOLF2,GEN100-010,9/24/19 - Info Literacy Attendance,10354058,2019-09-25T03:59:59Z,False
"GEN100-010: Issues In Ag, Food And Environment (Fall 2019)",GEN100-010,1952530,Fall 2019,GEN 100,98008488,Section 010,97315911,CCC,"Community, Culture and Citizenship in US",Brett  Wolff,BAWOLF2,GEN100-010,9/26/2019 - Info Literacy Attendance,10354057,2019-09-27T03:59:59Z,False
"GEN100-010: Issues In Ag, Food And Environment (Fall 2019)",GEN100-010,1952530,Fall 2019,GEN 100,98008488,Section 010,97315911,CCC,"Community, Culture and Citizenship in US",Brett  Wolff,BAWOLF2,GEN100-010,10/3/19 - Attendance,10354056,2019-10-04T03:59:59Z,False
"GEN100-010: Issues In Ag, Food And Environment (Fall 2019)",GEN100-010,1952530,Fall 2019,GEN 100,98008488,Section 010,97315911,CCC,"Community, Culture and Citizenship in US",Brett  Wolff,BAWOLF2,GEN100-010,10/8/19 - Attendance,10378788,2019-10-08T13:30:00Z,False
"GEN100-010: Issues In Ag, Food And Environment (Fall 2019)",GEN100-010,1952530,Fall 2019,GEN 100,98008488,Section 010,97315911,CCC,"Community, Culture and Citizenship in US",Brett  Wolff,BAWOLF2,GEN100-010,10/10/19 - Attendance,10354055,2019-10-11T03:59:59Z,False
"GEN100-010: Issues In Ag, Food And Environment (Fall 2019)",GEN100-010,1952530,Fall 2019,GEN 100,98008488,Section 010,97315911,CCC,"Community, Culture and Citizenship in US",Brett  Wolff,BAWOLF2,GEN100-010,Citizenship Paper Mini-Presentation (Counts as involvement/participation),10354246,2019-10-18T03:59:59Z,False
"GEN100-010: Issues In Ag, Food And Environment (Fall 2019)",GEN100-010,1952530,Fall 2019,GEN 100,98008488,Section 010,97315911,CCC,"Community, Culture and Citizenship in US",Brett  Wolff,BAWOLF2,GEN100-010,CAFE Perspectives Oral Report,10317246,2019-10-24T13:30:00Z,False
"GEN100-010: Issues In Ag, Food And Environment (Fall 2019)",GEN100-010,1952530,Fall 2019,GEN 100,98008488,Section 010,97315911,CCC,"Community, Culture and Citizenship in US",Brett  Wolff,BAWOLF2,GEN100-010,Field Trip Attendance,10354103,2019-10-30T03:59:59Z,False
"GEN100-010: Issues In Ag, Food And Environment (Fall 2019)",GEN100-010,1952530,Fall 2019,GEN 100,98008488,Section 010,97315911,CCC,"Community, Culture and Citizenship in US",Brett  Wolff,BAWOLF2,GEN100-010,Field Trip Assignment 3,10382577,2019-11-06T04:59:59Z,False
"GEN100-010: Issues In Ag, Food And Environment (Fall 2019)",GEN100-010,1952530,Fall 2019,GEN 100,98008488,Section 010,97315911,CCC,"Community, Culture and Citizenship in US",Brett  Wolff,BAWOLF2,GEN100-010,11/7/19 - Attendance,10393365,2019-11-08T04:59:59Z,False
"GEN100-010: Issues In Ag, Food And Environment (Fall 2019)",GEN100-010,1952530,Fall 2019,GEN 100,98008488,Section 010,97315911,CCC,"Community, Culture and Citizenship in US",Brett  Wolff,BAWOLF2,GEN100-010,Potluck Attendance,10354297,2019-11-14T14:30:00Z,False
"GEN100-010: Issues In Ag, Food And Environment (Fall 2019)",GEN100-010,1952530,Fall 2019,GEN 100,98008488,Section 010,97315911,CCC,"Community, Culture and Citizenship in US",Brett  Wolff,BAWOLF2,GEN100-010,11/19/19 - Attendance,10354054,2019-11-20T04:59:59Z,False
"GEN100-010: Issues In Ag, Food And Environment (Fall 2019)",GEN100-010,1952530,Fall 2019,GEN 100,98008488,Section 010,97315911,CCC,"Community, Culture and Citizenship in US",Brett  Wolff,BAWOLF2,GEN100-010,11/21/2019 - Attendance,10354053,2019-11-22T04:59:59Z,False
"GEN100-010: Issues In Ag, Food And Environment (Fall 2019)",GEN100-010,1952530,Fall 2019,GEN 100,98008488,Section 010,97315911,CCC,"Community, Culture and Citizenship in US",Brett  Wolff,BAWOLF2,GEN100-010,11/26/19 - Online Discussion Participation,10354209,2019-11-27T04:59:59Z,False
"GEN100-010: Issues In Ag, Food And Environment (Fall 2019)",GEN100-010,1952530,Fall 2019,GEN 100,98008488,Section 010,97315911,CCC,"Community, Culture and Citizenship in US",Brett  Wolff,BAWOLF2,GEN100-010,12/3/19 -  Attendance,10353959,2019-12-04T04:59:59Z,False
"GEN100-010: Issues In Ag, Food And Environment (Fall 2019)",GEN100-010,1952530,Fall 2019,GEN 100,98008488,Section 010,97315911,CCC,"Community, Culture and Citizenship in US",Brett  Wolff,BAWOLF2,GEN100-010,12/5/19 - Attendance,10353957,2019-12-06T04:59:59Z,False
"GEN100-010: Issues In Ag, Food And Environment (Fall 2019)",GEN100-010,1952530,Fall 2019,GEN 100,98008488,Section 010,97315911,CCC,"Community, Culture and Citizenship in US",Brett  Wolff,BAWOLF2,GEN100-010,12/10/19 - Attendance,10353956,2019-12-11T04:59:59Z,False
"GEN100-010: Issues In Ag, Food And Environment (Fall 2019)",GEN100-010,1952530,Fall 2019,GEN 100,98008488,Section 010,97315911,CCC,"Community, Culture and Citizenship in US",Brett  Wolff,BAWOLF2,GEN100-010,12/12/19 - Attendance,10354087,2019-12-13T04:59:59Z,False
"GEN100-010: Issues In Ag, Food And Environment (Fall 2019)",GEN100-010,1952530,Fall 2019,GEN 100,98008488,Section 010,97315911,CCC,"Community, Culture and Citizenship in US",Brett  Wolff,BAWOLF2,GEN100-010,Free 2 Classes Attendance Points,10386522,2019-12-14T04:59:59Z,False
"GEN100-010: Issues In Ag, Food And Environment (Fall 2019)",GEN100-010,1952530,Fall 2019,GEN 100,98008488,Section 010,97315911,CCC,"Community, Culture and Citizenship in US",Brett  Wolff,BAWOLF2,GEN100-010,End of semester adjustments,10408430,,False
PS210-001: Intro Comparative Pol (Fall 2019),PS210-001,1956307,Fall 2019,PS  210,98003671,Section 001,97343653,GDY,Global Dynamics,Betul  Demirkaya,BDE254,PS210-001,Midterm I,10379932,,False
PS210-001: Intro Comparative Pol (Fall 2019),PS210-001,1956307,Fall 2019,PS  210,98003671,Section 001,97343653,GDY,Global Dynamics,Betul  Demirkaya,BDE254,PS210-001,Midterm 2,10394493,,False
PS210-001: Intro Comparative Pol (Fall 2019),PS210-001,1956307,Fall 2019,PS  210,98003671,Section 001,97343653,GDY,Global Dynamics,Betul  Demirkaya,BDE254,PS210-001,Final Exam,10411599,,False
HIS191-001: Hist Wrld Rel: (Sr) (Fall 2019),HIS191-001,1950450,Fall 2019,HIS 191,98016925,Section 001,97389501,GDY,Global Dynamics,B F Holle,BHOLL2,HIS191-001,Film 1,10349168,2019-09-12T03:59:59Z,False
HIS191-001: Hist Wrld Rel: (Sr) (Fall 2019),HIS191-001,1950450,Fall 2019,HIS 191,98016925,Section 001,97389501,GDY,Global Dynamics,B F Holle,BHOLL2,HIS191-001,Film 2,10349169,2019-10-03T03:59:59Z,False
HIS191-001: Hist Wrld Rel: (Sr) (Fall 2019),HIS191-001,1950450,Fall 2019,HIS 191,98016925,Section 001,97389501,GDY,Global Dynamics,B F Holle,BHOLL2,HIS191-001,Midterm,10349198,2019-10-07T17:00:00Z,False
HIS191-001: Hist Wrld Rel: (Sr) (Fall 2019),HIS191-001,1950450,Fall 2019,HIS 191,98016925,Section 001,97389501,GDY,Global Dynamics,B F Holle,BHOLL2,HIS191-001,Film 3,10349170,2019-10-15T03:59:59Z,False
HIS191-001: Hist Wrld Rel: (Sr) (Fall 2019),HIS191-001,1950450,Fall 2019,HIS 191,98016925,Section 001,97389501,GDY,Global Dynamics,B F Holle,BHOLL2,HIS191-001,Film 4,10349174,2019-10-29T03:59:59Z,False
HIS191-001: Hist Wrld Rel: (Sr) (Fall 2019),HIS191-001,1950450,Fall 2019,HIS 191,98016925,Section 001,97389501,GDY,Global Dynamics,B F Holle,BHOLL2,HIS191-001,Film 5,10349175,2019-11-05T04:59:59Z,False
HIS191-001: Hist Wrld Rel: (Sr) (Fall 2019),HIS191-001,1950450,Fall 2019,HIS 191,98016925,Section 001,97389501,GDY,Global Dynamics,B F Holle,BHOLL2,HIS191-001,Film 6,10349179,2019-11-14T04:59:59Z,False
HIS191-001: Hist Wrld Rel: (Sr) (Fall 2019),HIS191-001,1950450,Fall 2019,HIS 191,98016925,Section 001,97389501,GDY,Global Dynamics,B F Holle,BHOLL2,HIS191-001,Film 7,10349178,2019-11-21T04:59:59Z,False
HIS191-001: Hist Wrld Rel: (Sr) (Fall 2019),HIS191-001,1950450,Fall 2019,HIS 191,98016925,Section 001,97389501,GDY,Global Dynamics,B F Holle,BHOLL2,HIS191-001,Film 8,10349177,2019-12-10T04:59:59Z,False
HIS191-001: Hist Wrld Rel: (Sr) (Fall 2019),HIS191-001,1950450,Fall 2019,HIS 191,98016925,Section 001,97389501,GDY,Global Dynamics,B F Holle,BHOLL2,HIS191-001,Final Exam,10349201,2019-12-16T20:30:00Z,False
HIS191-002: Hist Wrld Rel: (Sr) (Fall 2019),HIS191-002,1950451,Fall 2019,HIS 191,98016925,Section 002,97397794,GDY,Global Dynamics,B F Holle,BHOLL2,HIS191-002,10/13,10383120,2019-10-17T03:59:59Z,False
HIS191-002: Hist Wrld Rel: (Sr) (Fall 2019),HIS191-002,1950451,Fall 2019,HIS 191,98016925,Section 002,97397794,GDY,Global Dynamics,B F Holle,BHOLL2,HIS191-002,Midterm,10342494,,False
HIS191-002: Hist Wrld Rel: (Sr) (Fall 2019),HIS191-002,1950451,Fall 2019,HIS 191,98016925,Section 002,97397794,GDY,Global Dynamics,B F Holle,BHOLL2,HIS191-002,Final,10342497,,False
HIS191-002: Hist Wrld Rel: (Sr) (Fall 2019),HIS191-002,1950451,Fall 2019,HIS 191,98016925,Section 002,97397794,GDY,Global Dynamics,B F Holle,BHOLL2,HIS191-002,Midterm Participation,10342502,,False
HIS191-002: Hist Wrld Rel: (Sr) (Fall 2019),HIS191-002,1950451,Fall 2019,HIS 191,98016925,Section 002,97397794,GDY,Global Dynamics,B F Holle,BHOLL2,HIS191-002,Second Half Participation,10342505,,False
HIS191-002: Hist Wrld Rel: (Sr) (Fall 2019),HIS191-002,1950451,Fall 2019,HIS 191,98016925,Section 002,97397794,GDY,Global Dynamics,B F Holle,BHOLL2,HIS191-002,1 page paper,10361420,,False
HIS191-002: Hist Wrld Rel: (Sr) (Fall 2019),HIS191-002,1950451,Fall 2019,HIS 191,98016925,Section 002,97397794,GDY,Global Dynamics,B F Holle,BHOLL2,HIS191-002,9/11 Film,10368845,,False
HIS191-002: Hist Wrld Rel: (Sr) (Fall 2019),HIS191-002,1950451,Fall 2019,HIS 191,98016925,Section 002,97397794,GDY,Global Dynamics,B F Holle,BHOLL2,HIS191-002,Quiz 1 Acts,10373408,,False
HIS191-002: Hist Wrld Rel: (Sr) (Fall 2019),HIS191-002,1950451,Fall 2019,HIS 191,98016925,Section 002,97397794,GDY,Global Dynamics,B F Holle,BHOLL2,HIS191-002,10/2 Film,10377744,,False
HIS191-002: Hist Wrld Rel: (Sr) (Fall 2019),HIS191-002,1950451,Fall 2019,HIS 191,98016925,Section 002,97397794,GDY,Global Dynamics,B F Holle,BHOLL2,HIS191-002,10/28 Film,10388303,,False
HIS191-002: Hist Wrld Rel: (Sr) (Fall 2019),HIS191-002,1950451,Fall 2019,HIS 191,98016925,Section 002,97397794,GDY,Global Dynamics,B F Holle,BHOLL2,HIS191-002,Quiz 2 on Icons,10390264,,False
HIS191-002: Hist Wrld Rel: (Sr) (Fall 2019),HIS191-002,1950451,Fall 2019,HIS 191,98016925,Section 002,97397794,GDY,Global Dynamics,B F Holle,BHOLL2,HIS191-002,11/4 FIlm,10391899,,False
HIS191-002: Hist Wrld Rel: (Sr) (Fall 2019),HIS191-002,1950451,Fall 2019,HIS 191,98016925,Section 002,97397794,GDY,Global Dynamics,B F Holle,BHOLL2,HIS191-002,11/ 13 film,10395993,,False
HIS191-002: Hist Wrld Rel: (Sr) (Fall 2019),HIS191-002,1950451,Fall 2019,HIS 191,98016925,Section 002,97397794,GDY,Global Dynamics,B F Holle,BHOLL2,HIS191-002,Dante Quiz,10396001,,False
HIS191-002: Hist Wrld Rel: (Sr) (Fall 2019),HIS191-002,1950451,Fall 2019,HIS 191,98016925,Section 002,97397794,GDY,Global Dynamics,B F Holle,BHOLL2,HIS191-002,11/20 film,10398950,,False
HIS191-002: Hist Wrld Rel: (Sr) (Fall 2019),HIS191-002,1950451,Fall 2019,HIS 191,98016925,Section 002,97397794,GDY,Global Dynamics,B F Holle,BHOLL2,HIS191-002,12/9 Film,10404980,,False
HIS191-003: Hist Wrld Rel: (Sr) (Fall 2019),HIS191-003,1950452,Fall 2019,HIS 191,98016925,Section 003,97397795,GDY,Global Dynamics,B F Holle,BHOLL2,HIS191-003,Quiz,10386983,2019-10-26T03:59:59Z,False
HIS191-003: Hist Wrld Rel: (Sr) (Fall 2019),HIS191-003,1950452,Fall 2019,HIS 191,98016925,Section 003,97397795,GDY,Global Dynamics,B F Holle,BHOLL2,HIS191-003,Final,10342508,,False
HIS191-003: Hist Wrld Rel: (Sr) (Fall 2019),HIS191-003,1950452,Fall 2019,HIS 191,98016925,Section 003,97397795,GDY,Global Dynamics,B F Holle,BHOLL2,HIS191-003,Midterm,10342509,,False
HIS191-003: Hist Wrld Rel: (Sr) (Fall 2019),HIS191-003,1950452,Fall 2019,HIS 191,98016925,Section 003,97397795,GDY,Global Dynamics,B F Holle,BHOLL2,HIS191-003,Midterm Participation,10342510,,False
HIS191-003: Hist Wrld Rel: (Sr) (Fall 2019),HIS191-003,1950452,Fall 2019,HIS 191,98016925,Section 003,97397795,GDY,Global Dynamics,B F Holle,BHOLL2,HIS191-003,Second Half Participation,10342511,,False
HIS191-003: Hist Wrld Rel: (Sr) (Fall 2019),HIS191-003,1950452,Fall 2019,HIS 191,98016925,Section 003,97397795,GDY,Global Dynamics,B F Holle,BHOLL2,HIS191-003,1 page paper,10360420,,False
HIS191-003: Hist Wrld Rel: (Sr) (Fall 2019),HIS191-003,1950452,Fall 2019,HIS 191,98016925,Section 003,97397795,GDY,Global Dynamics,B F Holle,BHOLL2,HIS191-003,9/11 Film,10368811,,False
HIS191-003: Hist Wrld Rel: (Sr) (Fall 2019),HIS191-003,1950452,Fall 2019,HIS 191,98016925,Section 003,97397795,GDY,Global Dynamics,B F Holle,BHOLL2,HIS191-003,Quiz 1 Acts,10373413,,False
HIS191-003: Hist Wrld Rel: (Sr) (Fall 2019),HIS191-003,1950452,Fall 2019,HIS 191,98016925,Section 003,97397795,GDY,Global Dynamics,B F Holle,BHOLL2,HIS191-003,10/2 Film,10381279,,False
HIS191-003: Hist Wrld Rel: (Sr) (Fall 2019),HIS191-003,1950452,Fall 2019,HIS 191,98016925,Section 003,97397795,GDY,Global Dynamics,B F Holle,BHOLL2,HIS191-003,10/14 film,10383127,,False
HIS191-003: Hist Wrld Rel: (Sr) (Fall 2019),HIS191-003,1950452,Fall 2019,HIS 191,98016925,Section 003,97397795,GDY,Global Dynamics,B F Holle,BHOLL2,HIS191-003,10/28 Film,10388313,,False
HIS191-003: Hist Wrld Rel: (Sr) (Fall 2019),HIS191-003,1950452,Fall 2019,HIS 191,98016925,Section 003,97397795,GDY,Global Dynamics,B F Holle,BHOLL2,HIS191-003,11/4 Film,10391901,,False
HIS191-003: Hist Wrld Rel: (Sr) (Fall 2019),HIS191-003,1950452,Fall 2019,HIS 191,98016925,Section 003,97397795,GDY,Global Dynamics,B F Holle,BHOLL2,HIS191-003,11/13 Film,10395994,,False
HIS191-003: Hist Wrld Rel: (Sr) (Fall 2019),HIS191-003,1950452,Fall 2019,HIS 191,98016925,Section 003,97397795,GDY,Global Dynamics,B F Holle,BHOLL2,HIS191-003,Dante Quiz,10396000,,False
HIS191-003: Hist Wrld Rel: (Sr) (Fall 2019),HIS191-003,1950452,Fall 2019,HIS 191,98016925,Section 003,97397795,GDY,Global Dynamics,B F Holle,BHOLL2,HIS191-003,11/22,10398949,,False
HIS191-003: Hist Wrld Rel: (Sr) (Fall 2019),HIS191-003,1950452,Fall 2019,HIS 191,98016925,Section 003,97397795,GDY,Global Dynamics,B F Holle,BHOLL2,HIS191-003,12/9 Film,10404979,,False
HIS191-004: Hist Wrld Rel: (Sr) (Fall 2019),HIS191-004,1950453,Fall 2019,HIS 191,98016925,Section 004,97397796,GDY,Global Dynamics,B F Holle,BHOLL2,HIS191-004,Film 1,10349209,2019-09-12T03:59:59Z,False
HIS191-004: Hist Wrld Rel: (Sr) (Fall 2019),HIS191-004,1950453,Fall 2019,HIS 191,98016925,Section 004,97397796,GDY,Global Dynamics,B F Holle,BHOLL2,HIS191-004,Film 2,10349210,2019-10-03T03:59:59Z,False
HIS191-004: Hist Wrld Rel: (Sr) (Fall 2019),HIS191-004,1950453,Fall 2019,HIS 191,98016925,Section 004,97397796,GDY,Global Dynamics,B F Holle,BHOLL2,HIS191-004,Midterm,10349218,2019-10-07T17:00:00Z,False
HIS191-004: Hist Wrld Rel: (Sr) (Fall 2019),HIS191-004,1950453,Fall 2019,HIS 191,98016925,Section 004,97397796,GDY,Global Dynamics,B F Holle,BHOLL2,HIS191-004,Film 3,10349211,2019-10-15T03:59:59Z,False
HIS191-004: Hist Wrld Rel: (Sr) (Fall 2019),HIS191-004,1950453,Fall 2019,HIS 191,98016925,Section 004,97397796,GDY,Global Dynamics,B F Holle,BHOLL2,HIS191-004,Film 4,10349212,2019-10-29T03:59:59Z,False
HIS191-004: Hist Wrld Rel: (Sr) (Fall 2019),HIS191-004,1950453,Fall 2019,HIS 191,98016925,Section 004,97397796,GDY,Global Dynamics,B F Holle,BHOLL2,HIS191-004,Film 5,10349213,2019-11-05T04:59:59Z,False
HIS191-004: Hist Wrld Rel: (Sr) (Fall 2019),HIS191-004,1950453,Fall 2019,HIS 191,98016925,Section 004,97397796,GDY,Global Dynamics,B F Holle,BHOLL2,HIS191-004,Film 6,10349214,2019-11-14T04:59:59Z,False
HIS191-004: Hist Wrld Rel: (Sr) (Fall 2019),HIS191-004,1950453,Fall 2019,HIS 191,98016925,Section 004,97397796,GDY,Global Dynamics,B F Holle,BHOLL2,HIS191-004,Film 7,10349215,2019-11-21T04:59:59Z,False
HIS191-004: Hist Wrld Rel: (Sr) (Fall 2019),HIS191-004,1950453,Fall 2019,HIS 191,98016925,Section 004,97397796,GDY,Global Dynamics,B F Holle,BHOLL2,HIS191-004,Film 8,10349216,2019-12-10T04:59:59Z,False
HIS191-004: Hist Wrld Rel: (Sr) (Fall 2019),HIS191-004,1950453,Fall 2019,HIS 191,98016925,Section 004,97397796,GDY,Global Dynamics,B F Holle,BHOLL2,HIS191-004,Final Exam,10349217,2019-12-16T20:30:00Z,False
HIS191-005: Hist Wrld Rel: (Sr) (Fall 2019),HIS191-005,1950454,Fall 2019,HIS 191,98016925,Section 005,97397797,GDY,Global Dynamics,B F Holle,BHOLL2,HIS191-005,Final,10342517,,False
HIS191-005: Hist Wrld Rel: (Sr) (Fall 2019),HIS191-005,1950454,Fall 2019,HIS 191,98016925,Section 005,97397797,GDY,Global Dynamics,B F Holle,BHOLL2,HIS191-005,Midterm,10342518,,False
HIS191-005: Hist Wrld Rel: (Sr) (Fall 2019),HIS191-005,1950454,Fall 2019,HIS 191,98016925,Section 005,97397797,GDY,Global Dynamics,B F Holle,BHOLL2,HIS191-005,Midterm Participation,10342519,,False
HIS191-005: Hist Wrld Rel: (Sr) (Fall 2019),HIS191-005,1950454,Fall 2019,HIS 191,98016925,Section 005,97397797,GDY,Global Dynamics,B F Holle,BHOLL2,HIS191-005,Second Half Participation,10342520,,False
HIS191-005: Hist Wrld Rel: (Sr) (Fall 2019),HIS191-005,1950454,Fall 2019,HIS 191,98016925,Section 005,97397797,GDY,Global Dynamics,B F Holle,BHOLL2,HIS191-005,1 page Paper,10359076,,False
HIS191-005: Hist Wrld Rel: (Sr) (Fall 2019),HIS191-005,1950454,Fall 2019,HIS 191,98016925,Section 005,97397797,GDY,Global Dynamics,B F Holle,BHOLL2,HIS191-005,9/11 Film,10368836,,False
HIS191-005: Hist Wrld Rel: (Sr) (Fall 2019),HIS191-005,1950454,Fall 2019,HIS 191,98016925,Section 005,97397797,GDY,Global Dynamics,B F Holle,BHOLL2,HIS191-005,Quiz 1 on Acts,10373404,,False
HIS191-005: Hist Wrld Rel: (Sr) (Fall 2019),HIS191-005,1950454,Fall 2019,HIS 191,98016925,Section 005,97397797,GDY,Global Dynamics,B F Holle,BHOLL2,HIS191-005,10/2/ Film,10377746,,False
HIS191-005: Hist Wrld Rel: (Sr) (Fall 2019),HIS191-005,1950454,Fall 2019,HIS 191,98016925,Section 005,97397797,GDY,Global Dynamics,B F Holle,BHOLL2,HIS191-005,10/14 film,10383126,,False
HIS191-005: Hist Wrld Rel: (Sr) (Fall 2019),HIS191-005,1950454,Fall 2019,HIS 191,98016925,Section 005,97397797,GDY,Global Dynamics,B F Holle,BHOLL2,HIS191-005,Quiz 2 on Iconoclasm,10386984,,False
HIS191-005: Hist Wrld Rel: (Sr) (Fall 2019),HIS191-005,1950454,Fall 2019,HIS 191,98016925,Section 005,97397797,GDY,Global Dynamics,B F Holle,BHOLL2,HIS191-005,10/28 Film,10388254,,False
HIS191-005: Hist Wrld Rel: (Sr) (Fall 2019),HIS191-005,1950454,Fall 2019,HIS 191,98016925,Section 005,97397797,GDY,Global Dynamics,B F Holle,BHOLL2,HIS191-005,11/4 Film,10391902,,False
HIS191-005: Hist Wrld Rel: (Sr) (Fall 2019),HIS191-005,1950454,Fall 2019,HIS 191,98016925,Section 005,97397797,GDY,Global Dynamics,B F Holle,BHOLL2,HIS191-005,11/13 Film,10395995,,False
HIS191-005: Hist Wrld Rel: (Sr) (Fall 2019),HIS191-005,1950454,Fall 2019,HIS 191,98016925,Section 005,97397797,GDY,Global Dynamics,B F Holle,BHOLL2,HIS191-005,Dante Quiz,10395999,,False
HIS191-005: Hist Wrld Rel: (Sr) (Fall 2019),HIS191-005,1950454,Fall 2019,HIS 191,98016925,Section 005,97397797,GDY,Global Dynamics,B F Holle,BHOLL2,HIS191-005,11/20 film,10398951,,False
HIS191-005: Hist Wrld Rel: (Sr) (Fall 2019),HIS191-005,1950454,Fall 2019,HIS 191,98016925,Section 005,97397797,GDY,Global Dynamics,B F Holle,BHOLL2,HIS191-005,12/9 Film,10404981,,False
HIS191-006: Hist Wrld Rel: Christianity (Fall 2019),HIS191-006,1958196,Fall 2019,HIS 191,98016925,Section 006,97411783,GDY,Global Dynamics,B F Holle,BHOLL2,HIS191-006,Film 1,10349226,2019-09-12T03:59:59Z,False
HIS191-006: Hist Wrld Rel: Christianity (Fall 2019),HIS191-006,1958196,Fall 2019,HIS 191,98016925,Section 006,97411783,GDY,Global Dynamics,B F Holle,BHOLL2,HIS191-006,Film 2,10349227,2019-10-03T03:59:59Z,False
HIS191-006: Hist Wrld Rel: Christianity (Fall 2019),HIS191-006,1958196,Fall 2019,HIS 191,98016925,Section 006,97411783,GDY,Global Dynamics,B F Holle,BHOLL2,HIS191-006,Midterm,10349235,2019-10-07T17:00:00Z,False
HIS191-006: Hist Wrld Rel: Christianity (Fall 2019),HIS191-006,1958196,Fall 2019,HIS 191,98016925,Section 006,97411783,GDY,Global Dynamics,B F Holle,BHOLL2,HIS191-006,Film 3,10349228,2019-10-15T03:59:59Z,False
HIS191-006: Hist Wrld Rel: Christianity (Fall 2019),HIS191-006,1958196,Fall 2019,HIS 191,98016925,Section 006,97411783,GDY,Global Dynamics,B F Holle,BHOLL2,HIS191-006,Film 4,10349229,2019-10-29T03:59:59Z,False
HIS191-006: Hist Wrld Rel: Christianity (Fall 2019),HIS191-006,1958196,Fall 2019,HIS 191,98016925,Section 006,97411783,GDY,Global Dynamics,B F Holle,BHOLL2,HIS191-006,Film 5,10349230,2019-11-05T04:59:59Z,False
HIS191-006: Hist Wrld Rel: Christianity (Fall 2019),HIS191-006,1958196,Fall 2019,HIS 191,98016925,Section 006,97411783,GDY,Global Dynamics,B F Holle,BHOLL2,HIS191-006,Film 6,10349231,2019-11-14T04:59:59Z,False
HIS191-006: Hist Wrld Rel: Christianity (Fall 2019),HIS191-006,1958196,Fall 2019,HIS 191,98016925,Section 006,97411783,GDY,Global Dynamics,B F Holle,BHOLL2,HIS191-006,Film 7,10349232,2019-11-21T04:59:59Z,False
HIS191-006: Hist Wrld Rel: Christianity (Fall 2019),HIS191-006,1958196,Fall 2019,HIS 191,98016925,Section 006,97411783,GDY,Global Dynamics,B F Holle,BHOLL2,HIS191-006,Film 8,10349233,2019-12-10T04:59:59Z,False
HIS191-006: Hist Wrld Rel: Christianity (Fall 2019),HIS191-006,1958196,Fall 2019,HIS 191,98016925,Section 006,97411783,GDY,Global Dynamics,B F Holle,BHOLL2,HIS191-006,Final Exam,10349234,2019-12-16T20:30:00Z,False
HIS104-001: His Eur Thru Mid-17 Cent (Spring 2020),HIS104-001,1968242,Spring 2020,HIS 104,98001296,Section 001,97321262,GDY,Global Dynamics,B F Holle,BHOLL2,HIS104-001,Midterm Exam,10492206,,False
HIS104-002: His Eur Thru Mid-17 Cent (Spring 2020),HIS104-002,1968243,Spring 2020,HIS 104,98001296,Section 002,97321263,GDY,Global Dynamics,B F Holle,BHOLL2,HIS104-002,Jan 15,10468615,,False
HIS104-003: His Eur Thru Mid-17 Cent (Spring 2020),HIS104-003,1971531,Spring 2020,HIS 104,98001296,Section 003,97321264,GDY,Global Dynamics,B F Holle,BHOLL2,HIS104-003,Midterm,10460669,2020-03-02T17:00:00Z,False
HIS104-003: His Eur Thru Mid-17 Cent (Spring 2020),HIS104-003,1971531,Spring 2020,HIS 104,98001296,Section 003,97321264,GDY,Global Dynamics,B F Holle,BHOLL2,HIS104-003,Machiavelli  Paper,10460676,2020-04-18T03:59:59Z,False
HIS104-003: His Eur Thru Mid-17 Cent (Spring 2020),HIS104-003,1971531,Spring 2020,HIS 104,98001296,Section 003,97321264,GDY,Global Dynamics,B F Holle,BHOLL2,HIS104-003,Final Exam,10460670,2020-05-06T17:00:00Z,False
HIS104-003: His Eur Thru Mid-17 Cent (Spring 2020),HIS104-003,1971531,Spring 2020,HIS 104,98001296,Section 003,97321264,GDY,Global Dynamics,B F Holle,BHOLL2,HIS104-003,Quiz 1,10468777,,False
HIS104-003: His Eur Thru Mid-17 Cent (Spring 2020),HIS104-003,1971531,Spring 2020,HIS 104,98001296,Section 003,97321264,GDY,Global Dynamics,B F Holle,BHOLL2,HIS104-003,Quiz 2,10480664,,False
HIS104-003: His Eur Thru Mid-17 Cent (Spring 2020),HIS104-003,1971531,Spring 2020,HIS 104,98001296,Section 003,97321264,GDY,Global Dynamics,B F Holle,BHOLL2,HIS104-003,Quiz 3,10480665,,False
HIS104-003: His Eur Thru Mid-17 Cent (Spring 2020),HIS104-003,1971531,Spring 2020,HIS 104,98001296,Section 003,97321264,GDY,Global Dynamics,B F Holle,BHOLL2,HIS104-003,Quiz 4,10480666,,False
HIS104-004: His Eur Thru Mid-17 Cent (Spring 2020),HIS104-004,1971532,Spring 2020,HIS 104,98001296,Section 004,97379330,GDY,Global Dynamics,B F Holle,BHOLL2,HIS104-004,Midterm,10460992,2020-03-02T17:00:00Z,False
HIS104-004: His Eur Thru Mid-17 Cent (Spring 2020),HIS104-004,1971532,Spring 2020,HIS 104,98001296,Section 004,97379330,GDY,Global Dynamics,B F Holle,BHOLL2,HIS104-004,Machiavelli  Paper,10460991,2020-04-18T03:59:59Z,False
